D,N,num_classes,x,y
15,136,2,20385626,5263546
15,136,2,160495694,41439810
15,136,2,1263579926,326254934
59,-94,0,0,0
48,-42,0,0,0
56,-45,0,0,0
170,50,0,0,0
97,-89,2,97139708,9863043
97,-89,2,12202618818414356,1238988222186435
97,-89,2,1532884019246998587442988,155640791053704869993667
97,-89,2,192559765360937823055006150992452,19551481931825771110241651001987
97,-89,2,24189216385773232870923731066158404337244,2456042809488215251111770227792901487875
97,-89,2,3038631607496006163132746477574393137569656750452,308526294992487415943184328150225974675514397763
97,-89,2,381710672178048367954995487303747855413206238705321070988,38756846718655742248976703516719273561102479026518614083
97,-89,2,47950214463373054256372846652402961513334616838390085662189704356,4868606637272042539475347754382477929614571415865688160929325315
97,-89,2,6023470745431506578153060640757049206535856475881947769355155908636651708,611590792216842187372822491344532911802678607446354940258352697426904707
97,-89,2,756663973813578661671544649972335949278070040778675468102115140168413586066901972,76827586410638223547001792438949038018147469118835312356156700354199697015959747
97,-89,2,28,3
97,-89,2,3614479156,366994755
97,-89,2,454048218549019468,46101611748949827
97,-89,2,57037203942735406975391332,5791250629320053171572227
97,-89,2,7164971693978727402411720639582844,727492653277223112392263472775555
97,-89,2,900058485108384298867843033806040434081172,91387093125077256105701012208623030270403
97,-89,2,113064686256387158904731378931200583283877571476908,11479979560245850377799526291881151541000333608643
97,-89,2,14203102898047641813379234640120982903049536356751284828356,1442106606053086412617906062856555910114218605049834645635
97,-89,2,1784183360975217484562922178746613118748252987574827260817445229788,181156373346139860707654937827140038916983825448752580605705195267
97,-89,2,224127804215119850398057716861628526583891738960474017531141673009885067252,22756730650964051793331247818034553950056880230188509677075916991992568387
113,143,4,197540,18583
113,143,4,475815782804,44760983639
113,143,4,1146100330934494084,107816049857142551
113,143,4,2760618743723425691312500,259697166187153644465367
113,143,4,6649518931717931702887632130916,625534122377886290295739142551
113,143,4,16016736147939811781591933413838842196,1506727793776089277586901493452983639
113,143,4,38579608459952862758259461633811214598427460,3629264277234603365336857262398866670018583
113,143,4,92926934375123203506848174982349283537105974624564,8741830640159145805913304019806137639780327999959
113,143,4,223833664390926931417706287306276353889894572499436626724,21056499913931546193300976268965825712502315868799224471
113,143,4,539149490420319118333042517268844843097730046863290893435234580,50718917681677657074441062199109684884638797109432124450644567
113,143,4,436,41
113,143,4,1049998276,98775529
113,143,4,2529137147390420,237921209355433
113,143,4,6091947821741138998244,573082244501588824169
113,143,4,14673711269912282814756921844,1380386640824206089099459881
113,143,4,35344656378099243141780145048175620,3324945584072537069805902023299817
113,143,4,85134885885851241839794773775596148025876,8008816378027644088623070832845309546921
113,143,4,205064910442529856670586611118779315181767500836,19290884062650129536546849916429688275502594409
113,143,4,493941080172299186055696142479630654380438873720652340,46466068187001734099079589030715065656499906858977833
113,143,4,1189758843457293018337029102710870648378970618448995847771204,111923097238420908050794950446281016087288834962385557619689
113,143,4,-16,1
113,143,4,-6467200,-608383
113,143,4,-15577583443184,-1465415782399
113,143,4,-37521818705091492704,-3529755787558557311
113,143,4,-90379029845850531441637840,-8502143944025556930567167
113,143,4,-217696511463841728367956623542336,-20479165130834493376211159998591
113,143,4,-524366893341933975140421476334724339376,-49328287925623327058296052798635566079
113,143,4,-1263045682193858721013120210847940567977465120,-118817343096155982460149217659014068667885183
113,143,4,-3042305712973916297563286796615559112254393374995344,-286196047219720163599730558143514845231948412037119
113,143,4,-7328020024673286983756280428007663806830982908143557599744,-689362136114304459040556437801172919581606517695612872831
113,143,4,16,1
113,143,4,32072096,3017089
113,143,4,77252250067760,7267280376833
113,143,4,186077958251681846464,17504741847356891009
113,143,4,448207094508498321418847824,42163776716172360234347521
113,143,4,1079599117785000879833255584909280,101560141958887156388786923026817
113,143,4,2600436872602990122165133228583073343856,244628523297181083139893221855997921281
113,143,4,6263687897658978326082104397607587006201101056,589238191836958297903600755687484542054045569
113,143,4,15087382621215966611031318365021615334130046246849680,1419301568106587845386893380745838248130975888402433
113,143,4,36341069044012362383893143755411672880613439588058104213024,3418680202907157544518645449264881462546882923708216736129
72,-105,0,0,0
139,76,0,0,0
93,-96,0,0,0
57,-152,0,0,0
22,-192,0,0,0
157,-75,2,13992847304275,1116750790990
157,-75,2,1306896360897045537972709075,104301684499039620710481010
157,-75,2,122060797276343520815086184858698680355075,9741512141391102015439133623883442583990
157,-75,2,11400168121602358678001554815241298460131677189589858275,909832465857673067608361041004701700378639852030514010
157,-75,2,1064746717216362223377997575939546284995730627203651900475146097045875,84976039029033483205281279261832149709347966345241703419834412824990
157,-75,2,99444636230827273734163653589448560598811871019784854175433417653952555058263287475,7936545990647695844910248547174646108991760273084031407111923210933989756521699010
157,-75,2,9287876182361611303975924442002888717143182403829771459293964108142468913193117861556374853536675,741253216570201077595438875352272873253530811701654056579072387986145840841603331553181944713990
157,-75,2,867464020670212360222519770438797368512193760032543455890844068682660288191452654105032421973088253012460836675,69231165764444676643242765027755535164413625021085813355478417075434320657048313669252912318214629966896036010
157,-75,2,81018933971834601551487431692381544687898621558699093719763952291023241468151245883816887809890220358820390341353025665987475,6466014859646946918307638156618031843300294540193816565853497781286042949233971186299477664184312314393968101551002731050990
157,-75,2,7566962439388579054388941756883797627805315075854566830717478775405806070432624423338167120249508986162474723468999474990588601105674345875,603909347813514918372490139560475926692293450436503967046226546115980190216922736930060008332375622728070054714582719314999637748415925010
157,-75,2,125,10
157,-75,2,11688675030266525,932857823845990
157,-75,2,1091692528946306701411452109325,87126548922333732849167871010
157,-75,2,101961306535699577741232462507639831684517325,8137398146932467635617950972198607197748990
157,-75,2,9522926790111074194995738842423721222163212398478387458525,760012297293300073837810621967673692195867817851073294010
157,-75,2,889417149809309184071849015687672081845471182502156858328919446983608125,70983216208338392264672400169676770695128688183651014810855709658099990
157,-75,2,83069300416798466251332653379406996780493970225069905124491755577355396888464857887725,6629651916454763422362968929518229211482620908050925590218193849565181556916005869010
157,-75,2,7758461452217085294043407889620101224220280431904890775595591172961667749814716328638364741163698925,619192632866207693541559118338895593966997449148383226274324704320295876631280253530591487360098990
157,-75,2,724620573467185836885909561098525001609024231383941406637412922047897391806516233400292116042749757168293731236925,57831017589956805285411720541219140804076549384891623241166287821261744200808934146025713777343918883255605596010
157,-75,2,67677719187721940787147890323152391811250532364697628171588049128947665287522286239108119917828716481862416097355361345660949725,5401270005440361547929404593160182789481710404910920509663609316351245320735096828271644764737321788605893688459569662868545990
195,-139,0,0,0
151,167,0,0,0
127,-74,0,0,0
131,-48,0,0,0
136,87,0,0,0
50,136,2,156,22
50,136,2,30844,4362
50,136,2,6106956,863654
50,136,2,1209146444,170999130
50,136,2,239404888956,33856964086
50,136,2,47400958866844,6703507889898
50,136,2,9385150450746156,1327260705235718
50,136,2,1858212388288872044,262790916128782266
50,136,2,367916667730745918556,52031274132793652950
50,136,2,72845641998299403002044,10301929487377014501834
50,136,2,44,6
50,136,2,8556,1210
50,136,2,1694044,239574
50,136,2,335412156,47434442
50,136,2,66409912844,9391779942
50,136,2,13148827330956,1859524994074
50,136,2,2603401401616444,368176557046710
50,136,2,515460328692724956,72897098770254506
50,136,2,102058541679757924844,14433257379953345478
50,136,2,20207075792263376394156,2857712064131992150138
131,122,0,0,0
15,46,0,0,0
17,144,0,0,0
86,-162,1,918,99
86,-162,1,19104498,2060091
86,-162,1,397564602462,42870493611
86,-162,1,8273319358129722,892134969984819
86,-162,1,172167775445114912358,18565328682513589779
86,-162,1,3582811398739521968040258,386344488990972833316171
86,-162,1,74558305035601676709802856622,8039828797336815978795928731
86,-162,1,1551558324208059493591475478263562,167308836886234651527770443575939
86,-162,1,32287928652211413026036927992861868598,3481696887562714300956086952019361859
86,-162,1,671911793700961180863768977939980007260818,72454112062871247716661517943752476709851
146,-54,0,0,0
50,-83,0,0,0
77,-25,0,0,0
89,-158,0,0,0
159,-170,0,0,0
130,-62,0,0,0
38,-48,0,0,0
126,200,0,0,0
13,66,0,0,0
190,5,0,0,0
35,97,0,0,0
8,-165,0,0,0
122,123,0,0,0
180,173,0,0,0
104,44,0,0,0
92,168,0,0,0
178,-144,0,0,0
132,-55,0,0,0
167,17,0,0,0
41,144,0,0,0
47,-1,0,0,0
197,-56,0,0,0
13,-75,2,35,10
13,-75,2,46115,12790
13,-75,2,59857235,16601410
13,-75,2,77694644915,21548617390
13,-75,2,100847589242435,27970088770810
13,-75,2,130900093142035715,36305153675893990
13,-75,2,169908220050773115635,47124061501221628210
13,-75,2,220540738725810362058515,61166995523431997522590
13,-75,2,286261708957881799178836835,79394713065353231562693610
13,-75,2,371567477686591849523768153315,103054276391832971136378783190
13,-75,2,685,190
13,-75,2,889165,246610
13,-75,2,1154135485,320099590
13,-75,2,1498066970365,415489021210
13,-75,2,1944489773398285,539304429430990
13,-75,2,2523946227804003565,700016733912403810
13,-75,2,3276080259199823229085,908621181313870714390
13,-75,2,4252349652495142747348765,1179389593328670274874410
13,-75,2,5519546572858436086235467885,1530846783519432702916269790
13,-75,2,7164367199220597544790889965965,1987037945618630319715043313010
111,70,0,0,0
24,191,0,0,0
148,173,0,0,0
28,-48,0,0,0
78,125,0,0,0
130,-164,0,0,0
199,81,5,1185,84
199,81,5,38550329811084,2732760424995
199,81,5,1254134481235813636454175,88903236230094780034716
199,81,5,40799995868579994145280342719130916,2892235023565411260538992996351645
199,81,5,1327321501627020556213904835843433472890770465,94091326550683621277007459166888906410516084
199,81,5,43180944781373232218869366436946677649029449413084432684,3061016017001827048071221141605415446102145840933303715
199,81,5,1404779467466170861478122211840906674244195318005416649308419348895,99582176166838759925861848764914188263804937025476667975661627516
199,81,5,45700837770131363369358486211981144644252537657443056606612312989979945258116,3239646494838119152211277908744225107422586196063650040487703074555657584925
199,81,5,1486757616595190685561624186640125183774436409877497492271036233775519744205405542563745,105393453080732023433989295871769545264981933654856249785894064771235599240461617294484
199,81,5,48367783138288369956392110342776738149982837504409305525531460427609088392163903290288221649076684,3428701239465173037265790621958418167710251936250242997627698976744990550890135101783659254406435
199,81,5,146395768680,10377720891
199,81,5,4762604686090681987191,337612094885430998640
199,81,5,154938927542047887488799461781960,10983329365870615017545807744709
199,81,5,5040534087993983002282560083745090819571209,357313987818276809536989101660263737426720
199,81,5,163980636082138200185180522854268561825297495994203400,11624279090393953263363566544042345841007867430284091
199,81,5,5334682503973325652017453018759773512013835394527505479684764791,378165616175349776002776865239161788493740303872556583533699920
199,81,5,173549987962871591787182069909945307034030074449778004794033205984771251240,12302632459630260472386672832289130950164345578727002499316910015426272709
199,81,5,5645996420495407551065708449847124807682525584161880019194478668513331094352582604809,400234074603353566764881141821744661214772366096293946380346307836287410327879845440
199,81,5,183677774653989709966079948168512920565675151773899934462723494167521781636337508432728610878120,13020572222996980336068691942169348676688231795143116020067947072264207004691025491733105464891
199,81,5,5975477557756143248726471945460395076609777462020318756763879415515804322935191691759328237645866793679991,423590373164244291025737740626730847824060561160398868753956209294720171054149218749884370353278052913200
199,81,5,312041,22120
199,81,5,10151440454483440,719616534194459
199,81,5,330250650787411500250945559,23410847928496739978143240
199,81,5,10743843973131856410369668116576025920,761610906209525761326917276564855141
199,81,5,349522954894360752486659324212020402770416651241,24777025344358868659469093924845751757698475400
199,81,5,11370818145125535679435414647873104179015929714616239736720,806055926864724062038824870389548691794390730245006360859
199,81,5,369919925083587686863586831665086664444126086572698523479070743777559,26222928224984698097367617397895497081013473009738316677007361545960
199,81,5,12034380396146629482339280853751791477679467553052221795069781720822067480052640,853094607674911746488497462629813655823664200617849116992595826056307737757541
199,81,5,391507193040313051790343303440116451269127238742156844418020347082218352642995773625848041,27753209077184829484050416365090825175117361090079382816339056710117538179244564674368680
199,81,5,12736665881974616765473289643649705866574914867676009888455488522442892421488191528934132305645982000,902878305820272569499655461757107948148356321647435512925940662595775247527397552444205203888229659
199,81,5,555941316,39409635
199,81,5,18086101399286839455,1282089735382940484
199,81,5,588384159282893436848883451884,41709447184027414736376421725
199,81,5,19141544728301053835986209440442929647905,1356908129271901066337603647211111853516
199,81,5,622720256493829894837914677376964965557865389129316,44143468580644614518048325735625363259249041506915
199,81,5,20258580138226886473749765833683919448002553493127008568712735,1436092670014421536059081398416039546676327629899021546018084
199,81,5,659060091489134599458864304452874708715280998484655816431252676484235084,46719531182772183879270425246042787358139667793950999083229506594228445
