trial,n,N,alpha,beta,family,k,x,y
453,14,-56,15,4,1,14,1761954156889952279520,470902056163167284098
453,14,-56,15,4,1,15,52799827498486652102288,14111347470007318379550
453,14,-56,15,4,1,16,1582232870797709610789120,422869522044056384102402
453,14,-56,15,4,1,17,47414186296432801671571312,12671974313851684204692510
453,14,-56,15,4,1,18,1420843356022186340536350240,379736359893506469756672898
453,14,-56,15,4,1,19,42577886494369157414418935888,11379418822491342408495494430
454,8,-55,3,1,0,0,0,0
455,46,-38,24335,3588,0,0,0,0
456,88,67,197,21,0,0,0,0
457,34,88,35,6,0,0,0,0
458,32,6,17,3,0,0,0,0
459,91,46,1574,165,0,0,0,0
460,95,-72,39,4,0,0,0,0
461,61,38,1766319049,226153980,0,0,0,0
462,18,-80,17,4,0,0,0,0
463,76,-37,57799,6630,0,0,0,0
464,27,-27,26,5,1,0,0,1
464,27,-27,26,5,1,1,135,26
464,27,-27,26,5,1,2,7020,1351
464,27,-27,26,5,1,3,364905,70226
464,27,-27,26,5,1,4,18968040,3650401
464,27,-27,26,5,1,5,985973175,189750626
464,27,-27,26,5,1,6,51251637060,9863382151
464,27,-27,26,5,1,7,2664099153945,512706121226
464,27,-27,26,5,1,8,138481904368080,26650854921601
464,27,-27,26,5,1,9,7198394927986215,1385331749802026
464,27,-27,26,5,1,10,374178054350915100,72010600134783751
464,27,-27,26,5,1,11,19450060431319598985,3743165875258953026
464,27,-27,26,5,1,12,1011028964374268232120,194572614913330773601
464,27,-27,26,5,1,13,52554056087030628471255,10114032809617941274226
464,27,-27,26,5,1,14,2731799887561218412273140,525735133485219615486151
464,27,-27,26,5,1,15,142001040097096326809732025,27328112908421802064005626
464,27,-27,26,5,1,16,7381322285161447775693792160,1420536136104448487712806401
464,27,-27,26,5,1,17,383686757788298188009267460295,73840550964522899559001927226
464,27,-27,26,5,1,18,19944330082706344328706214143180,3838288114019086328580387409351
464,27,-27,26,5,1,19,1036721477542941606904713867985065,199517141378027966186621143359026
464,27,-27,26,5,2,0,9,2
464,27,-27,26,5,2,1,504,97
464,27,-27,26,5,2,2,26199,5042
464,27,-27,26,5,2,3,1361844,262087
464,27,-27,26,5,2,4,70789689,13623482
464,27,-27,26,5,2,5,3679701984,708158977
464,27,-27,26,5,2,6,191273713479,36810643322
464,27,-27,26,5,2,7,9942553398924,1913445293767
464,27,-27,26,5,2,8,516821503030569,99462344632562
464,27,-27,26,5,2,9,26864775604190664,5170128475599457
464,27,-27,26,5,2,10,1396451509914883959,268747218386539202
464,27,-27,26,5,2,11,72588613739969775204,13969685227624439047
464,27,-27,26,5,2,12,3773211462968513426649,726154884618084291242
464,27,-27,26,5,2,13,196134407460622728410544,37746084314912758705537
464,27,-27,26,5,2,14,10195215976489413363921639,1962070229490845368396682
464,27,-27,26,5,2,15,529955096369988872195514684,101989905849209046397921927
464,27,-27,26,5,2,16,27547469795262931940802841929,5301513033929379567323543522
464,27,-27,26,5,2,17,1431938474257302472049552265624,275576687858478528454426341217
464,27,-27,26,5,2,18,74433253191584465614635914970519,14324686255606954100062846199762
464,27,-27,26,5,2,19,3869097227488134909489018026201364,744608108603703134674813576046407
464,27,-27,26,5,3,0,36,7
464,27,-27,26,5,3,1,1881,362
464,27,-27,26,5,3,2,97776,18817
464,27,-27,26,5,3,3,5082471,978122
464,27,-27,26,5,3,4,264190716,50843527
464,27,-27,26,5,3,5,13732834761,2642885282
464,27,-27,26,5,3,6,713843216856,137379191137
464,27,-27,26,5,3,7,37106114441751,7141075053842
464,27,-27,26,5,3,8,1928804107754196,371198523608647
464,27,-27,26,5,3,9,100260707488776441,19295182152595802
464,27,-27,26,5,3,10,5211627985308620736,1002978273411373057
464,27,-27,26,5,3,11,270904394528559501831,52135575035238803162
464,27,-27,26,5,3,12,14081816887499785474476,2710046923559006391367
464,27,-27,26,5,3,13,731983573755460285170921,140870304450033093547922
464,27,-27,26,5,3,14,38049064018396435043413416,7322545784478161858100577
464,27,-27,26,5,3,15,1977819345382859161972326711,380631510488414383527682082
464,27,-27,26,5,3,16,102808556895890279987517575556,19785515999613069781581367687
464,27,-27,26,5,3,17,5344067139240911700188941602201,1028466200469391214258703437642
464,27,-27,26,5,3,18,277788682683631518129837445738896,53460456908408730071670997389697
464,27,-27,26,5,3,19,14439667432409598031051358236820391,2778915293036784572512633160826602
465,39,-83,25,4,0,0,0,0
466,53,86,66249,9100,0,0,0,0
467,75,75,26,3,0,0,0,0
468,32,37,17,3,0,0,0,0
469,10,-37,19,6,0,0,0,0
470,69,-83,7775,936,1,0,49,6
470,69,-83,7775,936,1,1,768479,92514
470,69,-83,7775,936,1,2,11949848401,1438592694
470,69,-83,7775,936,1,3,185820141867071,22370116299186
470,69,-83,7775,936,1,4,2889503194083105649,347855307013749606
470,69,-83,7775,936,1,5,44931774482172150974879,5409150001693690074114
470,69,-83,7775,936,1,6,698689090308273753576262801,84112282178481573638723094
470,69,-83,7775,936,1,7,10864615309361882385938735580671,1307945982466238468388454037586
470,69,-83,7775,936,1,8,168944767361888180793073584703171249,20338559943237726004958886645739206
470,69,-83,7775,936,1,9,-95167813754761805736585003258568350369,-24017761111537806552502388478977595742
470,69,-83,7775,936,1,10,28340907847936510138573976437400212945,153833256217597753647173153093236651382
470,69,-83,7775,936,1,11,130619686552184275491801980692045809599,-53887509440791127428457257021619949838
470,69,-83,7775,936,1,12,-37663172464141025500805975349515129359,10864665751806244134138265161648183846
470,69,-83,7775,936,1,13,-166998033010035192557019275579215426273,-120896409678528928018699372937922338494
470,69,-83,7775,936,1,14,-87008159901688547137299969627141795055,110042071308373700235318610665356528854
470,69,-83,7775,936,1,15,152802439404457937919930722234711070079,-4917990509965170087805555130389394030
470,69,-83,7775,936,1,16,-26827309690667162684852976653139073743,-21261944055614286352414216072586117754
470,69,-83,7775,936,1,17,-131286284208281481286448967199480528673,136148572859998876446864050094959854562
470,69,-83,7775,936,1,18,-120972970376524524812316992091581266863,-105317065040976634028414247763487122378
470,69,-83,7775,936,1,19,82521268199746675292051825925453737791,-37477969569833369066431203219311094734
471,98,-62,99,10,1,0,6,1
471,98,-62,99,10,1,1,1574,159
471,98,-62,99,10,1,2,311646,31481
471,98,-62,99,10,1,3,61704334,6233079
471,98,-62,99,10,1,4,12217146486,1234118161
471,98,-62,99,10,1,5,2418933299894,244349162799
471,98,-62,99,10,1,6,478936576232526,48379900116041
471,98,-62,99,10,1,7,94827023160740254,9578975873813319
471,98,-62,99,10,1,8,18775271649250337766,1896588843114921121
471,98,-62,99,10,1,9,3717408959528406137414,375515011960880568639
471,98,-62,99,10,1,10,736028198714975164870206,74350075779411237669401
471,98,-62,99,10,1,11,145729865936605554238163374,14720939489311464177972759
471,98,-62,99,10,1,12,28853777427249184763991477846,2914671668807890496000936881
471,98,-62,99,10,1,13,5712902200729401977716074450134,577090269484473006744007529679
471,98,-62,99,10,1,14,1131125781966994342403018749648686,114260958686256847444817489939561
471,98,-62,99,10,1,15,223957191927264150393819996355989694,22623092729609371321067119000503399
471,98,-62,99,10,1,16,44342392875816334783633956259736310726,4479258099503969264723844744609733441
471,98,-62,99,10,1,17,-67771707724693027038610273794539963802,-133976620153759085346123629981577916449
471,98,-62,99,10,1,18,148154154472502850106516129692079314718,10174571289397282346016798580883303225
471,98,-62,99,10,1,19,138010738079549490278587713694178092750,106847533928790209077202104405862686263
471,98,-62,99,10,2,0,386,39
471,98,-62,99,10,2,1,76434,7721
471,98,-62,99,10,2,2,15133546,1528719
471,98,-62,99,10,2,3,2996365674,302678641
471,98,-62,99,10,2,4,593265269906,59928842199
471,98,-62,99,10,2,5,117463527075714,11865608076761
471,98,-62,99,10,2,6,23257185095721466,2349330470356479
471,98,-62,99,10,2,7,4604805185425774554,465155567522506081
471,98,-62,99,10,2,8,911728169529207640226,92098453038985847559
471,98,-62,99,10,2,9,180517572761597686990194,18235028546151675310601
471,98,-62,99,10,2,10,35741567678626812816418186,3610443553684992725651439
471,98,-62,99,10,2,11,7076649882795347339963810634,714849588601082408003674321
471,98,-62,99,10,2,12,1401140935225800146500018087346,141536608099460631792001864119
471,98,-62,99,10,2,13,277418828524825633659663617483874,28023533554104604012408365421241
471,98,-62,99,10,2,14,54927526906980249664466896243719706,5548518107104612133825064351541599
471,98,-62,99,10,2,15,10875372908753564607930785792639017914,1098578561673159097893350333239815361
471,98,-62,99,10,2,16,111574706880668031340383475455672558530,-122769360227760066692625066514636311577
471,98,-62,99,10,2,17,-37437260397483484331352128634406173614,-149383852271535458338059392575686494231
471,98,-62,99,10,2,18,-37940193321751732753863581569194282070,149332532585385637070456183092544850511
471,98,-62,99,10,2,19,11491054951286595260604341432838975786,112659382056245276974792798335732498737
472,82,-9,163,18,1,0,27,3
472,82,-9,163,18,1,1,8829,975
472,82,-9,163,18,1,2,2878227,317847
472,82,-9,163,18,1,3,938293173,103617147
472,82,-9,163,18,1,4,305880696171,33778872075
472,82,-9,163,18,1,5,99716168658573,11011808679303
472,82,-9,163,18,1,6,32507165101998627,3589815850580703
472,82,-9,163,18,1,7,10597236107082893829,1170268955480629875
472,82,-9,163,18,1,8,3454666463743921389627,381504089670834758547
472,82,-9,163,18,1,9,1126210669944411290124573,124369162963736650656447
472,82,-9,163,18,1,10,367141223735414336659221171,40543965622088477279243175
472,82,-9,163,18,1,11,119686912727075129339615977173,13217208423637879856382618603
472,82,-9,163,18,1,12,39017566407802756750378149337227,4308769402140326744703454421403
472,82,-9,163,18,1,13,12719606962030971625493937067958829,1404645607889322880893469758758775
472,82,-9,163,18,1,14,4146552852055688947154273106005241027,457910159402517118844526437900939247
472,82,-9,163,18,1,15,-9365957520561288052830891106432229851,149277307319612691420434725285947435747
472,82,-9,163,18,1,16,5092597733410577000346693083001730651,3565806340134610680307054038108876067
472,82,-9,163,18,1,17,-31859015992282927151020200993844635203,-7671541198545000030458931157758472273
472,82,-9,163,18,1,18,157621563331447539131680613308461748307,-122511668619235376366296359444993356873
472,82,-9,163,18,1,19,33851256982472701109334417355374653429,-118095498922387470167325178393195127973
473,99,29,10,1,0,0,0,0
474,53,-87,66249,9100,0,0,0,0
475,97,80,62809633,6377352,0,0,0,0
476,58,34,19603,2574,0,0,0,0
477,76,-43,57799,6630,0,0,0,0
478,54,71,485,66,0,0,0,0
479,18,-100,17,4,0,0,0,0
480,6,67,5,2,1,0,11,3
480,6,67,5,2,1,1,91,37
480,6,67,5,2,1,2,899,367
480,6,67,5,2,1,3,8899,3633
480,6,67,5,2,1,4,88091,35963
480,6,67,5,2,1,5,872011,355997
480,6,67,5,2,1,6,8632019,3524007
480,6,67,5,2,1,7,85448179,34884073
480,6,67,5,2,1,8,845849771,345316723
480,6,67,5,2,1,9,8373049531,3418283157
480,6,67,5,2,1,10,82884645539,33837514847
480,6,67,5,2,1,11,820473405859,334956865313
480,6,67,5,2,1,12,8121849413051,3315731138283
480,6,67,5,2,1,13,80398020724651,32822354517517
480,6,67,5,2,1,14,795858357833459,324907814036887
480,6,67,5,2,1,15,7878185557609939,3216255785851353
480,6,67,5,2,1,16,77985997218265931,31837650044476643
480,6,67,5,2,1,17,771981786625049371,315160244658915077
480,6,67,5,2,1,18,7641831869032227779,3119764796544674127
480,6,67,5,2,1,19,75646336903697228419,30882487720787826193
480,6,67,5,2,2,0,19,7
480,6,67,5,2,2,1,179,73
480,6,67,5,2,2,2,1771,723
480,6,67,5,2,2,3,17531,7157
480,6,67,5,2,2,4,173539,70847
480,6,67,5,2,2,5,1717859,701313
480,6,67,5,2,2,6,17005051,6942283
480,6,67,5,2,2,7,168332651,68721517
480,6,67,5,2,2,8,1666321459,680272887
480,6,67,5,2,2,9,16494881939,6734007353
480,6,67,5,2,2,10,163282497931,66659800643
480,6,67,5,2,2,11,1616330097371,659863999077
480,6,67,5,2,2,12,16000018475779,6531980190127
480,6,67,5,2,2,13,158383854660419,64659937902193
480,6,67,5,2,2,14,1567838528128411,640067398831803
480,6,67,5,2,2,15,15520001426623691,6336014050415837
480,6,67,5,2,2,16,153632175738108499,62720073105326567
480,6,67,5,2,2,17,1520801755954461299,620864717002849833
480,6,67,5,2,2,18,15054385383806504491,6145927096923171763
480,6,67,5,2,2,19,149023052082110583611,60838406252228867797
481,35,1,6,1,1,0,1,0
481,35,1,6,1,1,1,6,1
481,35,1,6,1,1,2,71,12
481,35,1,6,1,1,3,846,143
481,35,1,6,1,1,4,10081,1704
481,35,1,6,1,1,5,120126,20305
481,35,1,6,1,1,6,1431431,241956
481,35,1,6,1,1,7,17057046,2883167
481,35,1,6,1,1,8,203253121,34356048
481,35,1,6,1,1,9,2421980406,409389409
481,35,1,6,1,1,10,28860511751,4878316860
481,35,1,6,1,1,11,343904160606,58130412911
481,35,1,6,1,1,12,4097989415521,692686638072
481,35,1,6,1,1,13,48831968825646,8254109243953
481,35,1,6,1,1,14,581885636492231,98356624289364
481,35,1,6,1,1,15,6933795669081126,1172025382228415
481,35,1,6,1,1,16,82623662392481281,13965947962451616
481,35,1,6,1,1,17,984550153040694246,166419350167190977
481,35,1,6,1,1,18,11731978174095849671,1983066254043840108
481,35,1,6,1,1,19,139799187936109501806,23630375698358890319
482,69,47,7775,936,0,0,0,0
483,42,-91,13,2,0,0,0,0
484,68,92,33,4,0,0,0,0
485,84,15,55,6,0,0,0,0
486,33,34,23,4,0,0,0,0
487,5,70,9,4,0,0,0,0
488,15,-95,4,1,0,0,0,0
489,94,-52,2143295,221064,1,0,18,2
489,94,-52,2143295,221064,1,1,80139342,8265742
489,94,-52,2143295,221064,1,2,343524502023762,35431846999778
489,94,-52,2143295,221064,1,3,1472548695129957812238,151881801030770111278
489,94,-52,2143295,221064,1,4,6312212511056782333859264658,651055009480453419456162242
489,94,-52,2143295,221064,1,5,27057867027769420035802655332523982,2790805893088664941505559734823502
489,94,-52,2143295,221064,1,6,-50304897480210022250493594722843369774,53157791021442975380725590165731874978
489,94,-52,2143295,221064,1,7,125118680437051764267116108268059401102,-7926020031914047939389767931587639954
489,94,-52,2143295,221064,1,8,-115119208747403363764723131677791067886,-158441172359314983528364429530209467518
489,94,-52,2143295,221064,1,9,7306359714121010475197553784299354958,-38701259536594546654620207042389621618
489,94,-52,2143295,221064,1,10,-105445240446480928152068648496421929134,-112742667934029263199453234600631948702
489,94,-52,2143295,221064,1,11,-49747088625525351298358139028546748658,53710621917790235176048556326736750510
489,94,-52,2143295,221064,1,12,164257028079634419028878751337701587346,137808174492914778457754919284361268546
489,94,-52,2143295,221064,1,13,-161983563352531085098153989417786595634,-37444485241727254664723488885773865266
489,94,-52,2143295,221064,1,14,111931929021960995239449427103146610642,-143018104977903142495899868202737325022
489,94,-52,2143295,221064,1,15,145474481799108075300410695106908451470,-82998276514380896327699853227400619538
489,94,-52,2143295,221064,1,16,131549206988182696617995304715181523474,67369576814480211195857250780374058754
489,94,-52,2143295,221064,1,17,146777793696351643278995837327026709070,102352501001795801249106415294739622158
489,94,-52,2143295,221064,1,18,119777426360329176839933949054496510034,70110199041329693822788876793131408866
489,94,-52,2143295,221064,1,19,160826004065448082557759823674991703566,-67602464270159727033896802063716328402
490,7,24,8,3,0,0,0,0
491,34,2,35,6,1,0,6,1
491,34,2,35,6,1,1,414,71
491,34,2,35,6,1,2,28974,4969
491,34,2,35,6,1,3,2027766,347759
491,34,2,35,6,1,4,141914646,24338161
491,34,2,35,6,1,5,9931997454,1703323511
491,34,2,35,6,1,6,695097907134,119208307609
491,34,2,35,6,1,7,48646921501926,8342878209119
491,34,2,35,6,1,8,3404589407227686,583882266330721
491,34,2,35,6,1,9,238272611584436094,40863415764941351
491,34,2,35,6,1,10,16675678221503298894,2859855221279563849
491,34,2,35,6,1,11,1167059202893646486486,200149002073804528079
491,34,2,35,6,1,12,81677468524333750755126,14007570289945037401681
491,34,2,35,6,1,13,5716255737500468906372334,980329771294078813589591
491,34,2,35,6,1,14,400056224156508489695308254,68609076420295571913869689
491,34,2,35,6,1,15,27998219435218093809765205446,4801655019649395955157288639
491,34,2,35,6,1,16,1959475304241110058193869072966,336047242299037421289096335041
491,34,2,35,6,1,17,137135273077442485979761069902174,23518505305912970094281586164231
491,34,2,35,6,1,18,9597509640116732908525081024079214,1645959324171608869178421935161129
491,34,2,35,6,1,19,671688539535093861110775910615642806,115193634186706707872395253875114799
492,90,94,19,2,0,0,0,0
493,41,-26,2049,320,0,0,0,0
494,97,-3,62809633,6377352,1,0,847,86
494,97,-3,62809633,6377352,1,1,106399629535,10803245582
494,97,-3,62809633,6377352,1,2,13365843364858620463,1357095780428582726
494,97,-3,62809633,6377352,1,3,1679007432964509989935010623,170477375829135716657153534
494,97,-3,62809633,6377352,1,4,210915681337545935619460057304842255,21415242821262168783759820161803318
494,97,-3,62809633,6377352,1,5,7424314306352607121066589895903487135,-105308458216826434794146473542093400082
494,97,-3,62809633,6377352,1,6,-150408970233863154852082244684550806289,133488048547850780411315464857947926310
494,97,-3,62809633,6377352,1,7,66705887017919614041452346456816047359,150569190395781244097050454740110170078
494,97,-3,62809633,6377352,1,8,-105905850398478579167811514101943256881,-149635971096346069051226981506469289962
494,97,-3,62809633,6377352,1,9,-69063162027691971730666332289256569761,-148954752532557398106590035258583386674
494,97,-3,62809633,6377352,1,10,25663029095794576704505931649773706159,117585838377958965419551341140964665094
494,97,-3,62809633,6377352,1,11,116571897494610289304149306891907650239,116799272732277644678840900984262091198
494,97,-3,62809633,6377352,1,12,-155154718577380816146969899026637525617,-157929788857961480573562415192851762186
494,97,-3,62809633,6377352,1,13,-113530329420112269152429538243227361249,-134710506367945433172430623787903841362
494,97,-3,62809633,6377352,1,14,-96960688507928206272440930989312536977,-153733644857823882789255735380816890138
494,97,-3,62809633,6377352,1,15,-73601928376766121740714862826677842817,-136328586508451708563538692992997629026
494,97,-3,62809633,6377352,1,16,-103809984986459025994992479839682535857,29852987815148092253972147572458561494
494,97,-3,62809633,6377352,1,17,-85302529768108839134659542840055498785,145203409843266924541365793460409162126
494,97,-3,62809633,6377352,1,18,44696432912698145873008196208041213231,143731571947125783712836033068146597574
494,97,-3,62809633,6377352,1,19,-55137560479493658083990932270610890177,-104866060193906618194739886727482090114
495,87,41,28,3,0,0,0,0
496,62,-53,63,8,1,0,3,1
496,62,-53,63,8,1,1,685,87
496,62,-53,63,8,1,2,86307,10961
496,62,-53,63,8,1,3,10873997,1380999
496,62,-53,63,8,1,4,1370037315,173994913
496,62,-53,63,8,1,5,172613827693,21921978039
496,62,-53,63,8,1,6,21747972252003,2761995238001
496,62,-53,63,8,1,7,2740071889924685,347989478010087
496,62,-53,63,8,1,8,345227310158258307,43843912234032961
496,62,-53,63,8,1,9,43495901008050621997,5523984952010142999
496,62,-53,63,8,1,10,5480138299704220113315,695978260041043984913
496,62,-53,63,8,1,11,690453929861723683655693,87687736780219531956039
496,62,-53,63,8,1,12,86991715024277479920504003,11047958856047619982476001
496,62,-53,63,8,1,13,10960265639129100746299848685,1391955128125219898260020087
496,62,-53,63,8,1,14,1380906478815242416553860430307,175375298184921659560780054961
496,62,-53,63,8,1,15,173983256065081415385040114369997,22095895616172003884760026904999
496,62,-53,63,8,1,16,21920509357721443096098500550189315,2783907472339487567820202609974913
496,62,-53,63,8,1,17,2761810195816836748693026029209483693,350750245619159261541460768829934039
496,62,-53,63,8,1,18,7683797242625245428850573748076544547,44191747040541727466656236669961714001
496,62,-53,63,8,1,19,-55450458387851303103644556066869505139,123291506127623086123150640738054646791
496,62,-53,63,8,2,0,307,39
496,62,-53,63,8,2,1,38685,4913
496,62,-53,63,8,2,2,4874003,618999
496,62,-53,63,8,2,3,614085693,77988961
496,62,-53,63,8,2,4,77369923315,9825990087
496,62,-53,63,8,2,5,9747996251997,1237996762001
496,62,-53,63,8,2,6,1228170157828307,155977766022039
496,62,-53,63,8,2,7,154739691890114685,19651960522014913
496,62,-53,63,8,2,8,19495973007996622003,2475991048007856999
496,62,-53,63,8,2,9,2456337859315684257693,311955220088467966961
496,62,-53,63,8,2,10,309479074300768219847315,39303881740098955980087
496,62,-53,63,8,2,11,38991907024037480016503997,4951977144032379985524001
496,62,-53,63,8,2,12,4912670805954421713859656307,623909816266339779220044039
496,62,-53,63,8,2,13,618957529643233098466300190685,78607684872414779801740024913
496,62,-53,63,8,2,14,77983736064241415985039964370003,9903944384107995915240023094999
496,62,-53,63,8,2,15,9825331786564775181016569210429693,1247818384712735070540441169944961
496,62,-53,63,8,2,16,1237913821371097431392102680549771315,157215212529420510892180347389970087
496,62,-53,63,8,2,17,155967316160971711580223921180060755997,19807868960322271637344183329966286001
496,62,-53,63,8,2,18,-85733358953366319198905265035450780141,113657705341507561550852667205984585847
496,62,-53,63,8,2,19,-69334802815097099814299877830276287171,9203593390215018308358372489826649569
497,51,42,50,7,0,0,0,0
498,72,-62,17,2,0,0,0,0
499,2,-97,3,2,1,0,1,7
499,2,-97,3,2,1,1,31,23
499,2,-97,3,2,1,2,185,131
499,2,-97,3,2,1,3,1079,763
499,2,-97,3,2,1,4,6289,4447
499,2,-97,3,2,1,5,36655,25919
499,2,-97,3,2,1,6,213641,151067
499,2,-97,3,2,1,7,1245191,880483
499,2,-97,3,2,1,8,7257505,5131831
499,2,-97,3,2,1,9,42299839,29910503
499,2,-97,3,2,1,10,246541529,174331187
499,2,-97,3,2,1,11,1436949335,1016076619
499,2,-97,3,2,1,12,8375154481,5922128527
499,2,-97,3,2,1,13,48813977551,34516694543
499,2,-97,3,2,1,14,284508710825,201178038731
499,2,-97,3,2,1,15,1658238287399,1172551537843
499,2,-97,3,2,1,16,9664921013569,6834131188327
499,2,-97,3,2,1,17,56331287794015,39832235592119
499,2,-97,3,2,1,18,328322805750521,232159282364387
499,2,-97,3,2,1,19,1913605546709111,1353123458594203
499,2,-97,3,2,2,0,25,19
499,2,-97,3,2,2,1,151,107
499,2,-97,3,2,2,2,881,623
499,2,-97,3,2,2,3,5135,3631
499,2,-97,3,2,2,4,29929,21163
499,2,-97,3,2,2,5,174439,123347
499,2,-97,3,2,2,6,1016705,718919
499,2,-97,3,2,2,7,5925791,4190167
499,2,-97,3,2,2,8,34538041,24422083
499,2,-97,3,2,2,9,201302455,142342331
499,2,-97,3,2,2,10,1173276689,829631903
499,2,-97,3,2,2,11,6838357679,4835449087
499,2,-97,3,2,2,12,39856869385,28183062619
499,2,-97,3,2,2,13,232302858631,164262926627
499,2,-97,3,2,2,14,1353960282401,957394497143
499,2,-97,3,2,2,15,7891458835775,5580104056231
499,2,-97,3,2,2,16,45994792732249,32523229840243
499,2,-97,3,2,2,17,268077297557719,189559274985227
499,2,-97,3,2,2,18,1562468992614065,1104832420071119
499,2,-97,3,2,2,19,9106736658126671,6439435245441487
500,59,79,530,69,0,0,0,0
501,31,-64,1520,273,0,0,0,0
502,27,-89,26,5,0,0,0,0
503,19,-84,170,39,0,0,0,0
504,28,-5,127,24,0,0,0,0
505,55,-12,89,12,0,0,0,0
506,94,59,2143295,221064,1,0,165,17
506,94,59,2143295,221064,1,1,706903947,72911575
506,94,59,2143295,221064,1,2,3030207390170565,312542028279233
506,94,59,2143295,221064,1,3,12989256696630535319403,1339739533001404473895
506,94,59,2143295,221064,1,4,55679617863206456187409535205,5742914084768177861725288817
506,94,59,2143295,221064,1,5,238675693136229173771691208979081547,24617518086625083800760004385590135
506,94,59,2143295,221064,1,6,-124237890489025254236831505873252828667,37673109449551381768930717516945949473
506,94,59,2143295,221064,1,7,-22574613241082715089419473803084813013,10211597489130588099652881365982357191
506,94,59,2143295,221064,1,8,151240306529835960231984957061540444453,-8825785923033828843572311571851646255
506,94,59,2143295,221064,1,9,-76750695348859954888819887476056950005,57662854868854701254140599075447100439
506,94,59,2143295,221064,1,10,29500430941090565895382990186469953093,-2064896851715418360180014889460641663
506,94,59,2143295,221064,1,11,-84741428235947741537639700853991828757,1069897787268343996122902987323093863
506,94,59,2143295,221064,1,12,-21391893439802781003858683022203930267,-110520536946204800528062521181571165135
506,94,59,2143295,221064,1,13,79632057767243130744670442310867137739,-145886654773037829001845379426288786249
506,94,59,2143295,221064,1,14,-169091956196740144801785866113938998651,136822503826582841071497569986304808417
506,94,59,2143295,221064,1,15,15420776655828120036553253885227245739,-58001109998417386118631236140059260921
506,94,59,2143295,221064,1,16,144063734793772165389867261944030319013,-143822203042354053348477772601644042863
506,94,59,2143295,221064,1,17,91997308493686343075878486112177821323,159213162718992567191763868291236773207
506,94,59,2143295,221064,1,18,2398072878531905883865232475745435333,150587066817661158024629105668058305345
506,94,59,2143295,221064,1,19,-126799237041286390292516186772433611157,94523476629225036883991147279322784935
507,8,67,3,1,0,0,0,0
508,70,98,251,30,0,0,0,0
509,3,64,2,1,1,0,8,0
509,3,64,2,1,1,1,16,8
509,3,64,2,1,1,2,56,32
509,3,64,2,1,1,3,208,120
509,3,64,2,1,1,4,776,448
509,3,64,2,1,1,5,2896,1672
509,3,64,2,1,1,6,10808,6240
509,3,64,2,1,1,7,40336,23288
509,3,64,2,1,1,8,150536,86912
509,3,64,2,1,1,9,561808,324360
509,3,64,2,1,1,10,2096696,1210528
509,3,64,2,1,1,11,7824976,4517752
509,3,64,2,1,1,12,29203208,16860480
509,3,64,2,1,1,13,108987856,62924168
509,3,64,2,1,1,14,406748216,234836192
509,3,64,2,1,1,15,1518005008,876420600
509,3,64,2,1,1,16,5665271816,3270846208
509,3,64,2,1,1,17,21143082256,12206964232
509,3,64,2,1,1,18,78907057208,45557010720
509,3,64,2,1,1,19,294485146576,170021078648
510,90,84,19,2,0,0,0,0
511,44,-17,199,30,0,0,0,0
512,67,71,48842,5967,0,0,0,0
513,69,-33,7775,936,1,0,6,1
513,69,-33,7775,936,1,1,111234,13391
513,69,-33,7775,936,1,2,1729688694,208230049
513,69,-33,7775,936,1,3,26896659080466,3237977248559
513,69,-33,7775,936,1,4,418243046971557606,50350546006862401
513,69,-33,7775,936,1,5,6503679353511061692834,782950987168733086991
513,69,-33,7775,936,1,6,101132213528853962352011094,12174887800123253495847649
513,69,-33,7775,936,1,7,1572605913869999761062710818866,189319504508965604691697854959
513,69,-33,7775,936,1,8,24454021859546282755671190881355206,2943918282939527352832648148764801
513,69,-33,7775,936,1,9,39977671422400319517312649710594422978,45777929110390145827582074021594800591
513,69,-33,7775,936,1,10,-43118200251463799656460449288126377418,-23916875954780886005780544108097940703
513,69,-33,7775,936,1,11,168553619485226508834052167939381506898,-24571981367426970246597032021917610833
513,69,-33,7775,936,1,12,-143171196465307889206929140239974204250,66704664679288020791616749164950952641
513,69,-33,7775,936,1,13,-13131891322537235722126473478850037790,101453369275713643521243094979722660495
513,69,-33,7775,936,1,14,111681283574370488165031003182813443350,-15865472802847881666169868155008565407
513,69,-33,7775,936,1,15,-144109291686289315109770365517057141134,-104839435879887541516102517330961433745
513,69,-33,7775,936,1,16,88501535927499924690949752204082572166,55457458767755759299769577306214916353
513,69,-33,7775,936,1,17,-99181230885966449971869922501361017086,-147476870097060226721600210559505318065
513,69,-33,7775,936,1,18,143327439908257892208850839837404270582,-157916787849976000501564294927933825119
513,69,-33,7775,936,1,19,-8631527850745387501249283944016469614,18985504462204779107981308827938584111
514,15,10,4,1,1,0,5,1
514,15,10,4,1,1,1,35,9
514,15,10,4,1,1,2,275,71
514,15,10,4,1,1,3,2165,559
514,15,10,4,1,1,4,17045,4401
514,15,10,4,1,1,5,134195,34649
514,15,10,4,1,1,6,1056515,272791
514,15,10,4,1,1,7,8317925,2147679
514,15,10,4,1,1,8,65486885,16908641
514,15,10,4,1,1,9,515577155,133121449
514,15,10,4,1,1,10,4059130355,1048062951
514,15,10,4,1,1,11,31957465685,8251382159
514,15,10,4,1,1,12,251600595125,64962994321
514,15,10,4,1,1,13,1980847295315,511452572409
514,15,10,4,1,1,14,15595177767395,4026657584951
514,15,10,4,1,1,15,122780574843845,31701808107199
